"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
,,"U2 snRNP complex","interacts with","18","Smx3 (interacts with) Ist3","false","interacts with","Smx3 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smx3 (interacts with) Hsh155","false","interacts with","Smx3 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smx3 (interacts with) Rse1","false","interacts with","Smx3 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smx3 (interacts with) Msl1","false","interacts with","Smx3 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smx3 (interacts with) Lea1","false","interacts with","Smx3 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Smx3","false","interacts with","Smx2 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Sme1","false","interacts with","Smx2 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Smd3","false","interacts with","Smx2 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Smd2","false","interacts with","Smx2 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Smd1","false","interacts with","Smx2 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Smb1","false","interacts with","Smx2 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Cus2","false","interacts with","Smx2 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Cus1","false","interacts with","Smx2 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Prp21","false","interacts with","Smx2 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Prp11","false","interacts with","Smx2 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Prp9","false","interacts with","Smx2 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Hsh49","false","interacts with","Smx2 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Ist3","false","interacts with","Smx2 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Hsh155","false","interacts with","Smx2 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Rse1","false","interacts with","Smx2 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Msl1","false","interacts with","Smx2 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smx2 (interacts with) Lea1","false","interacts with","Smx2 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smx3","false","interacts with","Sme1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smx2","false","interacts with","Sme1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smd3","false","interacts with","Sme1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smd2","false","interacts with","Sme1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smd1","false","interacts with","Sme1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Smb1","false","interacts with","Sme1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Cus2","false","interacts with","Sme1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Cus1","false","interacts with","Sme1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Prp21","false","interacts with","Sme1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Prp11","false","interacts with","Sme1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Prp9","false","interacts with","Sme1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Hsh49","false","interacts with","Sme1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Ist3","false","interacts with","Sme1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Hsh155","false","interacts with","Sme1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Rse1","false","interacts with","Sme1 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Msl1","false","interacts with","Sme1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Sme1 (interacts with) Lea1","false","interacts with","Sme1 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Smx3","false","interacts with","Smd3 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Smx2","false","interacts with","Smd3 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Sme1","false","interacts with","Smd3 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Smd2","false","interacts with","Smd3 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Smd1","false","interacts with","Smd3 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Smb1","false","interacts with","Smd3 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Cus2","false","interacts with","Smd3 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Cus1","false","interacts with","Smd3 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Prp21","false","interacts with","Smd3 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Prp11","false","interacts with","Smd3 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Prp9","false","interacts with","Smd3 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Hsh49","false","interacts with","Smd3 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Ist3","false","interacts with","Smd3 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Hsh155","false","interacts with","Smd3 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Rse1","false","interacts with","Smd3 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Msl1","false","interacts with","Smd3 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smd3 (interacts with) Lea1","false","interacts with","Smd3 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Smx3","false","interacts with","Smd2 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Smx2","false","interacts with","Smd2 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Sme1","false","interacts with","Smd2 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Smd3","false","interacts with","Smd2 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Smd1","false","interacts with","Smd2 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Smb1","false","interacts with","Smd2 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Cus2","false","interacts with","Smd2 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Cus1","false","interacts with","Smd2 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Prp21","false","interacts with","Smd2 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Prp11","false","interacts with","Smd2 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Prp9","false","interacts with","Smd2 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Hsh49","false","interacts with","Smd2 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Ist3","false","interacts with","Smd2 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Hsh155","false","interacts with","Smd2 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Rse1","false","interacts with","Smd2 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Msl1","false","interacts with","Smd2 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smd2 (interacts with) Lea1","false","interacts with","Smd2 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Smx3","false","interacts with","Smd1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Smx2","false","interacts with","Smd1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Sme1","false","interacts with","Smd1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Smd3","false","interacts with","Smd1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Smd2","false","interacts with","Smd1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Smb1","false","interacts with","Smd1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Cus2","false","interacts with","Smd1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Cus1","false","interacts with","Smd1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Prp21","false","interacts with","Smd1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Prp11","false","interacts with","Smd1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Prp9","false","interacts with","Smd1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Hsh49","false","interacts with","Smd1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Ist3","false","interacts with","Smd1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Hsh155","false","interacts with","Smd1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Rse1","false","interacts with","Smd1 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Msl1","false","interacts with","Smd1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smd1 (interacts with) Lea1","false","interacts with","Smd1 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Smx3","false","interacts with","Smb1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Smx2","false","interacts with","Smb1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Sme1","false","interacts with","Smb1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Smd3","false","interacts with","Smb1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Smd2","false","interacts with","Smb1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Smd1","false","interacts with","Smb1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Cus2","false","interacts with","Smb1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Cus1","false","interacts with","Smb1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Prp21","false","interacts with","Smb1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Prp11","false","interacts with","Smb1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Prp9","false","interacts with","Smb1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Hsh49","false","interacts with","Smb1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Ist3","false","interacts with","Smb1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Hsh155","false","interacts with","Smb1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Rse1","false","interacts with","Smb1 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Msl1","false","interacts with","Smb1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Smb1 (interacts with) Lea1","false","interacts with","Smb1 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smx3","false","interacts with","Cus2 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smx2","false","interacts with","Cus2 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Sme1","false","interacts with","Cus2 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd3","false","interacts with","Cus2 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd2","false","interacts with","Cus2 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smd1","false","interacts with","Cus2 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Smb1","false","interacts with","Cus2 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Cus1","false","interacts with","Cus2 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp21","false","interacts with","Cus2 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp11","false","interacts with","Cus2 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Prp9","false","interacts with","Cus2 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Hsh49","false","interacts with","Cus2 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Ist3","false","interacts with","Cus2 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Hsh155","false","interacts with","Cus2 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Rse1","false","interacts with","Cus2 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Msl1","false","interacts with","Cus2 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Cus2 (interacts with) Lea1","false","interacts with","Cus2 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smx3","false","interacts with","Cus1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smx2","false","interacts with","Cus1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Sme1","false","interacts with","Cus1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd3","false","interacts with","Cus1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd2","false","interacts with","Cus1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smd1","false","interacts with","Cus1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Smb1","false","interacts with","Cus1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Cus2","false","interacts with","Cus1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp21","false","interacts with","Cus1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp11","false","interacts with","Cus1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Prp9","false","interacts with","Cus1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Hsh49","false","interacts with","Cus1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Ist3","false","interacts with","Cus1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Hsh155","false","interacts with","Cus1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Rse1","false","interacts with","Cus1 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Msl1","false","interacts with","Cus1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Cus1 (interacts with) Lea1","false","interacts with","Cus1 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smx3","false","interacts with","Prp21 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smx2","false","interacts with","Prp21 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Sme1","false","interacts with","Prp21 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smd3","false","interacts with","Prp21 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smd2","false","interacts with","Prp21 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smd1","false","interacts with","Prp21 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Smb1","false","interacts with","Prp21 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Cus2","false","interacts with","Prp21 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Cus1","false","interacts with","Prp21 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Prp11","false","interacts with","Prp21 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Prp9","false","interacts with","Prp21 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Hsh49","false","interacts with","Prp21 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Ist3","false","interacts with","Prp21 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Hsh155","false","interacts with","Prp21 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Rse1","false","interacts with","Prp21 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Msl1","false","interacts with","Prp21 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Prp21 (interacts with) Lea1","false","interacts with","Prp21 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smx3","false","interacts with","Prp11 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smx2","false","interacts with","Prp11 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Sme1","false","interacts with","Prp11 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smd3","false","interacts with","Prp11 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smd2","false","interacts with","Prp11 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smd1","false","interacts with","Prp11 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Smb1","false","interacts with","Prp11 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Cus2","false","interacts with","Prp11 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Cus1","false","interacts with","Prp11 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Prp21","false","interacts with","Prp11 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Prp9","false","interacts with","Prp11 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Hsh49","false","interacts with","Prp11 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Ist3","false","interacts with","Prp11 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Hsh155","false","interacts with","Prp11 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Rse1","false","interacts with","Prp11 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Msl1","false","interacts with","Prp11 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Prp11 (interacts with) Lea1","false","interacts with","Prp11 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smx3","false","interacts with","Prp9 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smx2","false","interacts with","Prp9 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Sme1","false","interacts with","Prp9 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smd3","false","interacts with","Prp9 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smd2","false","interacts with","Prp9 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smd1","false","interacts with","Prp9 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Smb1","false","interacts with","Prp9 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Cus2","false","interacts with","Prp9 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Cus1","false","interacts with","Prp9 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Prp21","false","interacts with","Prp9 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Prp11","false","interacts with","Prp9 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Hsh49","false","interacts with","Prp9 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Ist3","false","interacts with","Prp9 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Hsh155","false","interacts with","Prp9 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Rse1","false","interacts with","Prp9 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Msl1","false","interacts with","Prp9 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Prp9 (interacts with) Lea1","false","interacts with","Prp9 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smx3","false","interacts with","Hsh49 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smx2","false","interacts with","Hsh49 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Sme1","false","interacts with","Hsh49 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd3","false","interacts with","Hsh49 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd2","false","interacts with","Hsh49 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smd1","false","interacts with","Hsh49 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Smb1","false","interacts with","Hsh49 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Cus2","false","interacts with","Hsh49 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp21","false","interacts with","Hsh49 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp11","false","interacts with","Hsh49 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Prp9","false","interacts with","Hsh49 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Ist3","false","interacts with","Hsh49 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Msl1","false","interacts with","Hsh49 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Hsh49 (interacts with) Lea1","false","interacts with","Hsh49 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smx3","false","interacts with","Ist3 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smx2","false","interacts with","Ist3 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Sme1","false","interacts with","Ist3 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smd3","false","interacts with","Ist3 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smd2","false","interacts with","Ist3 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smd1","false","interacts with","Ist3 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Smb1","false","interacts with","Ist3 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Cus2","false","interacts with","Ist3 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Cus1","false","interacts with","Ist3 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Prp21","false","interacts with","Ist3 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Prp11","false","interacts with","Ist3 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Prp9","false","interacts with","Ist3 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Hsh49","false","interacts with","Ist3 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Rse1","false","interacts with","Ist3 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Msl1","false","interacts with","Ist3 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Ist3 (interacts with) Lea1","false","interacts with","Ist3 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smx3","false","interacts with","Hsh155 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smx2","false","interacts with","Hsh155 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Sme1","false","interacts with","Hsh155 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd3","false","interacts with","Hsh155 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd2","false","interacts with","Hsh155 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smd1","false","interacts with","Hsh155 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Smb1","false","interacts with","Hsh155 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Cus2","false","interacts with","Hsh155 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Cus1","false","interacts with","Hsh155 (interacts with) Cus1"
