"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp18 (interacts with) Brr2","false","interacts with","Prp18 (interacts with) Brr2"
,,"THO complex","interacts with","4","Thp2 (interacts with) Rlr1","false","interacts with","Thp2 (interacts with) Rlr1"
,,"THO complex","interacts with","4","Thp2 (interacts with) Mft1","false","interacts with","Thp2 (interacts with) Mft1"
,,"THO complex","interacts with","4","Thp2 (interacts with) Hpr1","false","interacts with","Thp2 (interacts with) Hpr1"
,,"THO complex","interacts with","4","Rlr1 (interacts with) Thp2","false","interacts with","Rlr1 (interacts with) Thp2"
,,"THO complex","interacts with","4","Rlr1 (interacts with) Mft1","false","interacts with","Rlr1 (interacts with) Mft1"
,,"THO complex","interacts with","4","Rlr1 (interacts with) Hpr1","false","interacts with","Rlr1 (interacts with) Hpr1"
,,"THO complex","interacts with","4","Mft1 (interacts with) Thp2","false","interacts with","Mft1 (interacts with) Thp2"
,,"THO complex","interacts with","4","Mft1 (interacts with) Rlr1","false","interacts with","Mft1 (interacts with) Rlr1"
,,"THO complex","interacts with","4","Mft1 (interacts with) Hpr1","false","interacts with","Mft1 (interacts with) Hpr1"
,,"THO complex","interacts with","4","Hpr1 (interacts with) Thp2","false","interacts with","Hpr1 (interacts with) Thp2"
,,"THO complex","interacts with","4","Hpr1 (interacts with) Rlr1","false","interacts with","Hpr1 (interacts with) Rlr1"
,,"THO complex","interacts with","4","Hpr1 (interacts with) Mft1","false","interacts with","Hpr1 (interacts with) Mft1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Spp381","false","interacts with","Dib1 (interacts with) Spp381"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Snu66","false","interacts with","Dib1 (interacts with) Snu66"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Snu23","false","interacts with","Dib1 (interacts with) Snu23"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Snu13","false","interacts with","Dib1 (interacts with) Snu13"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Snu114","false","interacts with","Dib1 (interacts with) Snu114"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Smx3","false","interacts with","Dib1 (interacts with) Smx3"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Smx2","false","interacts with","Dib1 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Sme1","false","interacts with","Dib1 (interacts with) Sme1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Smd3","false","interacts with","Dib1 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Smd2","false","interacts with","Dib1 (interacts with) Smd2"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Smd1","false","interacts with","Dib1 (interacts with) Smd1"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Smb1","false","interacts with","Dib1 (interacts with) Smb1"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Prp8","false","interacts with","Dib1 (interacts with) Prp8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp6","false","interacts with","Dib1 (interacts with) Prp6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp4","false","interacts with","Dib1 (interacts with) Prp4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp38","false","interacts with","Dib1 (interacts with) Prp38"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp31","false","interacts with","Dib1 (interacts with) Prp31"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp3","false","interacts with","Dib1 (interacts with) Prp3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Prp18","false","interacts with","Dib1 (interacts with) Prp18"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm8","false","interacts with","Dib1 (interacts with) Lsm8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm7","false","interacts with","Dib1 (interacts with) Lsm7"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm6","false","interacts with","Dib1 (interacts with) Lsm6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm5","false","interacts with","Dib1 (interacts with) Lsm5"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm4","false","interacts with","Dib1 (interacts with) Lsm4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm3","false","interacts with","Dib1 (interacts with) Lsm3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Dib1 (interacts with) Lsm2","false","interacts with","Dib1 (interacts with) Lsm2"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Brr2","false","interacts with","Dib1 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Lin1","false","interacts with","Dib1 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Prp28","false","interacts with","Dib1 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Dib1 (interacts with) Aar2","false","interacts with","Dib1 (interacts with) Aar2"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Dib1","false","interacts with","Lin1 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Prp28","false","interacts with","Lin1 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Prp8","false","interacts with","Lin1 (interacts with) Prp8"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Brr2","false","interacts with","Lin1 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Aar2","false","interacts with","Lin1 (interacts with) Aar2"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Snu114","false","interacts with","Lin1 (interacts with) Snu114"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smx3","false","interacts with","Lin1 (interacts with) Smx3"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smx2","false","interacts with","Lin1 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Sme1","false","interacts with","Lin1 (interacts with) Sme1"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smd3","false","interacts with","Lin1 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smd2","false","interacts with","Lin1 (interacts with) Smd2"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smd1","false","interacts with","Lin1 (interacts with) Smd1"
,,"U5 snRNP complex","interacts with","14","Lin1 (interacts with) Smb1","false","interacts with","Lin1 (interacts with) Smb1"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Dib1","false","interacts with","Prp28 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Lin1","false","interacts with","Prp28 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Prp8","false","interacts with","Prp28 (interacts with) Prp8"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Brr2","false","interacts with","Prp28 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Aar2","false","interacts with","Prp28 (interacts with) Aar2"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Snu114","false","interacts with","Prp28 (interacts with) Snu114"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smx3","false","interacts with","Prp28 (interacts with) Smx3"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smx2","false","interacts with","Prp28 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Sme1","false","interacts with","Prp28 (interacts with) Sme1"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smd3","false","interacts with","Prp28 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smd2","false","interacts with","Prp28 (interacts with) Smd2"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smd1","false","interacts with","Prp28 (interacts with) Smd1"
,,"U5 snRNP complex","interacts with","14","Prp28 (interacts with) Smb1","false","interacts with","Prp28 (interacts with) Smb1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Spp381","false","interacts with","Prp8 (interacts with) Spp381"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Snu66","false","interacts with","Prp8 (interacts with) Snu66"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Snu23","false","interacts with","Prp8 (interacts with) Snu23"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Snu13","false","interacts with","Prp8 (interacts with) Snu13"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Snu114","false","interacts with","Prp8 (interacts with) Snu114"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Smx3","false","interacts with","Prp8 (interacts with) Smx3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Smx2","false","interacts with","Prp8 (interacts with) Smx2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Sme1","false","interacts with","Prp8 (interacts with) Sme1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Smd3","false","interacts with","Prp8 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Smd2","false","interacts with","Prp8 (interacts with) Smd2"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Smd1","false","interacts with","Prp8 (interacts with) Smd1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Smb1","false","interacts with","Prp8 (interacts with) Smb1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp6","false","interacts with","Prp8 (interacts with) Prp6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp4","false","interacts with","Prp8 (interacts with) Prp4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp38","false","interacts with","Prp8 (interacts with) Prp38"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp31","false","interacts with","Prp8 (interacts with) Prp31"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp3","false","interacts with","Prp8 (interacts with) Prp3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Prp18","false","interacts with","Prp8 (interacts with) Prp18"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm8","false","interacts with","Prp8 (interacts with) Lsm8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm7","false","interacts with","Prp8 (interacts with) Lsm7"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm6","false","interacts with","Prp8 (interacts with) Lsm6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm5","false","interacts with","Prp8 (interacts with) Lsm5"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm4","false","interacts with","Prp8 (interacts with) Lsm4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm3","false","interacts with","Prp8 (interacts with) Lsm3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Prp8 (interacts with) Lsm2","false","interacts with","Prp8 (interacts with) Lsm2"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Dib1","false","interacts with","Prp8 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Brr2","false","interacts with","Prp8 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Lin1","false","interacts with","Prp8 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Prp28","false","interacts with","Prp8 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Prp8 (interacts with) Aar2","false","interacts with","Prp8 (interacts with) Aar2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Spp381","false","interacts with","Brr2 (interacts with) Spp381"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Snu66","false","interacts with","Brr2 (interacts with) Snu66"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Snu23","false","interacts with","Brr2 (interacts with) Snu23"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Snu13","false","interacts with","Brr2 (interacts with) Snu13"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Snu114","false","interacts with","Brr2 (interacts with) Snu114"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Smx3","false","interacts with","Brr2 (interacts with) Smx3"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Smx2","false","interacts with","Brr2 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Sme1","false","interacts with","Brr2 (interacts with) Sme1"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Smd3","false","interacts with","Brr2 (interacts with) Smd3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Smd2","false","interacts with","Brr2 (interacts with) Smd2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Smd1","false","interacts with","Brr2 (interacts with) Smd1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Smb1","false","interacts with","Brr2 (interacts with) Smb1"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Prp8","false","interacts with","Brr2 (interacts with) Prp8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp6","false","interacts with","Brr2 (interacts with) Prp6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp4","false","interacts with","Brr2 (interacts with) Prp4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp38","false","interacts with","Brr2 (interacts with) Prp38"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp31","false","interacts with","Brr2 (interacts with) Prp31"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp3","false","interacts with","Brr2 (interacts with) Prp3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Prp18","false","interacts with","Brr2 (interacts with) Prp18"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm8","false","interacts with","Brr2 (interacts with) Lsm8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm7","false","interacts with","Brr2 (interacts with) Lsm7"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm6","false","interacts with","Brr2 (interacts with) Lsm6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm5","false","interacts with","Brr2 (interacts with) Lsm5"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm4","false","interacts with","Brr2 (interacts with) Lsm4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm3","false","interacts with","Brr2 (interacts with) Lsm3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Lsm2","false","interacts with","Brr2 (interacts with) Lsm2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Brr2 (interacts with) Dib1","false","interacts with","Brr2 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Lin1","false","interacts with","Brr2 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Prp28","false","interacts with","Brr2 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Brr2 (interacts with) Aar2","false","interacts with","Brr2 (interacts with) Aar2"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Dib1","false","interacts with","Aar2 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Lin1","false","interacts with","Aar2 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Prp28","false","interacts with","Aar2 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Prp8","false","interacts with","Aar2 (interacts with) Prp8"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Brr2","false","interacts with","Aar2 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Snu114","false","interacts with","Aar2 (interacts with) Snu114"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smx3","false","interacts with","Aar2 (interacts with) Smx3"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smx2","false","interacts with","Aar2 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Sme1","false","interacts with","Aar2 (interacts with) Sme1"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smd3","false","interacts with","Aar2 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smd2","false","interacts with","Aar2 (interacts with) Smd2"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smd1","false","interacts with","Aar2 (interacts with) Smd1"
,,"U5 snRNP complex","interacts with","14","Aar2 (interacts with) Smb1","false","interacts with","Aar2 (interacts with) Smb1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Spp381","false","interacts with","Snu114 (interacts with) Spp381"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Snu66","false","interacts with","Snu114 (interacts with) Snu66"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Snu23","false","interacts with","Snu114 (interacts with) Snu23"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Snu13","false","interacts with","Snu114 (interacts with) Snu13"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Smx3","false","interacts with","Snu114 (interacts with) Smx3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Smx2","false","interacts with","Snu114 (interacts with) Smx2"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Sme1","false","interacts with","Snu114 (interacts with) Sme1"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Smd3","false","interacts with","Snu114 (interacts with) Smd3"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Smd2","false","interacts with","Snu114 (interacts with) Smd2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Smd1","false","interacts with","Snu114 (interacts with) Smd1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Smb1","false","interacts with","Snu114 (interacts with) Smb1"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Prp8","false","interacts with","Snu114 (interacts with) Prp8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp6","false","interacts with","Snu114 (interacts with) Prp6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp4","false","interacts with","Snu114 (interacts with) Prp4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp38","false","interacts with","Snu114 (interacts with) Prp38"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp31","false","interacts with","Snu114 (interacts with) Prp31"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp3","false","interacts with","Snu114 (interacts with) Prp3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Prp18","false","interacts with","Snu114 (interacts with) Prp18"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm8","false","interacts with","Snu114 (interacts with) Lsm8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm7","false","interacts with","Snu114 (interacts with) Lsm7"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm6","false","interacts with","Snu114 (interacts with) Lsm6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm5","false","interacts with","Snu114 (interacts with) Lsm5"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm4","false","interacts with","Snu114 (interacts with) Lsm4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm3","false","interacts with","Snu114 (interacts with) Lsm3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Lsm2","false","interacts with","Snu114 (interacts with) Lsm2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Snu114 (interacts with) Dib1","false","interacts with","Snu114 (interacts with) Dib1"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Brr2","false","interacts with","Snu114 (interacts with) Brr2"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Lin1","false","interacts with","Snu114 (interacts with) Lin1"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Prp28","false","interacts with","Snu114 (interacts with) Prp28"
,,"U5 snRNP complex","interacts with","14","Snu114 (interacts with) Aar2","false","interacts with","Snu114 (interacts with) Aar2"
,,"Decapping Enzyme Complex","interacts with","2","Dcp2 (interacts with) Dcp1","false","interacts with","Dcp2 (interacts with) Dcp1"
,,"Decapping Enzyme Complex","interacts with","2","Dcp1 (interacts with) Dcp2","false","interacts with","Dcp1 (interacts with) Dcp2"
,,"eIF4F","interacts with","3","Tif4631 (interacts with) Tif1","false","interacts with","Tif4631 (interacts with) Tif1"
,,"eIF4F","interacts with","3","Tif4631 (interacts with) Cdc33","false","interacts with","Tif4631 (interacts with) Cdc33"
,,"eIF4F","interacts with","3","Tif1 (interacts with) Tif4631","false","interacts with","Tif1 (interacts with) Tif4631"
,,"eIF4F","interacts with","3","Tif1 (interacts with) Cdc33","false","interacts with","Tif1 (interacts with) Cdc33"
,,"eIF4F","interacts with","3","Cdc33 (interacts with) Tif4631","false","interacts with","Cdc33 (interacts with) Tif4631"
,,"eIF4F","interacts with","3","Cdc33 (interacts with) Tif1","false","interacts with","Cdc33 (interacts with) Tif1"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm8","false","interacts with","Prp24 (interacts with) Lsm8"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm7","false","interacts with","Prp24 (interacts with) Lsm7"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm6","false","interacts with","Prp24 (interacts with) Lsm6"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm5","false","interacts with","Prp24 (interacts with) Lsm5"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm4","false","interacts with","Prp24 (interacts with) Lsm4"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm3","false","interacts with","Prp24 (interacts with) Lsm3"
,,"U6 snRNP complex","interacts with","8","Prp24 (interacts with) Lsm2","false","interacts with","Prp24 (interacts with) Lsm2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Spp381","false","interacts with","Lsm8 (interacts with) Spp381"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Snu66","false","interacts with","Lsm8 (interacts with) Snu66"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Snu23","false","interacts with","Lsm8 (interacts with) Snu23"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Snu13","false","interacts with","Lsm8 (interacts with) Snu13"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Snu114","false","interacts with","Lsm8 (interacts with) Snu114"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smx3","false","interacts with","Lsm8 (interacts with) Smx3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smx2","false","interacts with","Lsm8 (interacts with) Smx2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Sme1","false","interacts with","Lsm8 (interacts with) Sme1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smd3","false","interacts with","Lsm8 (interacts with) Smd3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smd2","false","interacts with","Lsm8 (interacts with) Smd2"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smd1","false","interacts with","Lsm8 (interacts with) Smd1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Smb1","false","interacts with","Lsm8 (interacts with) Smb1"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp8","false","interacts with","Lsm8 (interacts with) Prp8"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp6","false","interacts with","Lsm8 (interacts with) Prp6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp4","false","interacts with","Lsm8 (interacts with) Prp4"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp38","false","interacts with","Lsm8 (interacts with) Prp38"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp31","false","interacts with","Lsm8 (interacts with) Prp31"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp3","false","interacts with","Lsm8 (interacts with) Prp3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Prp18","false","interacts with","Lsm8 (interacts with) Prp18"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Lsm7","false","interacts with","Lsm8 (interacts with) Lsm7"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Lsm6","false","interacts with","Lsm8 (interacts with) Lsm6"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Lsm5","false","interacts with","Lsm8 (interacts with) Lsm5"
,,"U6 snRNP complex","interacts with","8","Lsm8 (interacts with) Lsm4","false","interacts with","Lsm8 (interacts with) Lsm4"
,,"U6 snRNP complex","interacts with","8","Lsm8 (interacts with) Lsm3","false","interacts with","Lsm8 (interacts with) Lsm3"
,,"U4/U6 x U5 tri-snRNP complex","interacts with","28","Lsm8 (interacts with) Lsm2","false","interacts with","Lsm8 (interacts with) Lsm2"
