"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smx3","false","interacts with","Msl5 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smx2","false","interacts with","Msl5 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Sme1","false","interacts with","Msl5 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smd3","false","interacts with","Msl5 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smd2","false","interacts with","Msl5 (interacts with) Smd2"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smd1","false","interacts with","Msl5 (interacts with) Smd1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Smb1","false","interacts with","Msl5 (interacts with) Smb1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Sto1","false","interacts with","Msl5 (interacts with) Sto1"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Mud2","false","interacts with","Msl5 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Msl5 (interacts with) Cbc2","false","interacts with","Msl5 (interacts with) Cbc2"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Smx3","false","interacts with","Cbc2 (interacts with) Smx3"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Smx2","false","interacts with","Cbc2 (interacts with) Smx2"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Sme1","false","interacts with","Cbc2 (interacts with) Sme1"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Smd3","false","interacts with","Cbc2 (interacts with) Smd3"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Mud2","false","interacts with","Cbc2 (interacts with) Mud2"
,,"commitment complex","interacts with","21","Cbc2 (interacts with) Msl5","false","interacts with","Cbc2 (interacts with) Msl5"
